spatial id,temporal id,Target (normal),Normal target,_Daily_Cases t-8,_Daily_Cases t-7,_Daily_Cases t-6,_Daily_Cases t-5,_Daily_Cases t-4,_Daily_Cases t-3,_Daily_Cases t-2,_Daily_Cases t-1,_Daily_Cases t,Daily_Deaths t-8,Daily_Deaths t-7,Daily_Deaths t-6,Daily_Deaths t-5,Daily_Deaths t-4,Daily_Deaths t-3,Daily_Deaths t-2,Daily_Deaths t-1,Daily_Deaths t,retail_and_recreation_percent_change_from_baseline t-8,retail_and_recreation_percent_change_from_baseline t-7,retail_and_recreation_percent_change_from_baseline t-6,retail_and_recreation_percent_change_from_baseline t-5,retail_and_recreation_percent_change_from_baseline t-4,retail_and_recreation_percent_change_from_baseline t-3,retail_and_recreation_percent_change_from_baseline t-2,retail_and_recreation_percent_change_from_baseline t-1,retail_and_recreation_percent_change_from_baseline t,grocery_and_pharmacy_percent_change_from_baseline t-8,grocery_and_pharmacy_percent_change_from_baseline t-7,grocery_and_pharmacy_percent_change_from_baseline t-6,grocery_and_pharmacy_percent_change_from_baseline t-5,grocery_and_pharmacy_percent_change_from_baseline t-4,grocery_and_pharmacy_percent_change_from_baseline t-3,grocery_and_pharmacy_percent_change_from_baseline t-2,grocery_and_pharmacy_percent_change_from_baseline t-1,grocery_and_pharmacy_percent_change_from_baseline t,parks_percent_change_from_baseline t-8,parks_percent_change_from_baseline t-7,parks_percent_change_from_baseline t-6,parks_percent_change_from_baseline t-5,parks_percent_change_from_baseline t-4,parks_percent_change_from_baseline t-3,parks_percent_change_from_baseline t-2,parks_percent_change_from_baseline t-1,parks_percent_change_from_baseline t,transit_stations_percent_change_from_baseline t-8,transit_stations_percent_change_from_baseline t-7,transit_stations_percent_change_from_baseline t-6,transit_stations_percent_change_from_baseline t-5,transit_stations_percent_change_from_baseline t-4,transit_stations_percent_change_from_baseline t-3,transit_stations_percent_change_from_baseline t-2,transit_stations_percent_change_from_baseline t-1,transit_stations_percent_change_from_baseline t,residential_percent_change_from_baseline_ t-8,residential_percent_change_from_baseline_ t-7,residential_percent_change_from_baseline_ t-6,residential_percent_change_from_baseline_ t-5,residential_percent_change_from_baseline_ t-4,residential_percent_change_from_baseline_ t-3,residential_percent_change_from_baseline_ t-2,residential_percent_change_from_baseline_ t-1,residential_percent_change_from_baseline_ t
1,2020-09-02,5.0,5.0,309,477,456,506,297,249,1030,504,519,5,5,4,13,3,1,8,4,2,-10.0,-9.0,-7.0,-14.0,-16.0,-7.0,-7.0,-8.0,-10.0,4.0,2.0,4.0,0.0,-2.0,0.0,3.0,5.0,1.0,145.0,126.0,134.0,134.0,97.0,152.0,131.0,122.0,88.0,-45.0,-44.0,-43.0,-41.0,-33.0,-28.0,-42.0,-42.0,-44.0,9.0,9.0,9.0,8.0,3.0,0.0,8.0,9.0,10.0
1,2020-09-03,5.0,5.0,477,456,506,297,249,1030,504,519,586,5,4,13,3,1,8,4,2,6,-9.0,-7.0,-14.0,-16.0,-7.0,-7.0,-8.0,-10.0,-8.0,2.0,4.0,0.0,-2.0,0.0,3.0,5.0,1.0,3.0,126.0,134.0,134.0,97.0,152.0,131.0,122.0,88.0,138.0,-44.0,-43.0,-41.0,-33.0,-28.0,-42.0,-42.0,-44.0,-41.0,9.0,9.0,8.0,3.0,0.0,8.0,9.0,10.0,8.0
1,2020-09-04,12.0,12.0,456,506,297,249,1030,504,519,586,614,4,13,3,1,8,4,2,6,1,-7.0,-14.0,-16.0,-7.0,-7.0,-8.0,-10.0,-8.0,-11.0,4.0,0.0,-2.0,0.0,3.0,5.0,1.0,3.0,4.0,134.0,134.0,97.0,152.0,131.0,122.0,88.0,138.0,134.0,-43.0,-41.0,-33.0,-28.0,-42.0,-42.0,-44.0,-41.0,-39.0,9.0,8.0,3.0,0.0,8.0,9.0,10.0,8.0,7.0
1,2020-09-05,7.0,7.0,506,297,249,1030,504,519,586,614,370,13,3,1,8,4,2,6,1,1,-14.0,-16.0,-7.0,-7.0,-8.0,-10.0,-8.0,-11.0,-13.0,0.0,-2.0,0.0,3.0,5.0,1.0,3.0,4.0,1.0,134.0,97.0,152.0,131.0,122.0,88.0,138.0,134.0,163.0,-41.0,-33.0,-28.0,-42.0,-42.0,-44.0,-41.0,-39.0,-28.0,8.0,3.0,0.0,8.0,9.0,10.0,8.0,7.0,1.0
1,2020-09-06,2.0,2.0,297,249,1030,504,519,586,614,370,379,3,1,8,4,2,6,1,1,2,-16.0,-7.0,-7.0,-8.0,-10.0,-8.0,-11.0,-13.0,-2.0,-2.0,0.0,3.0,5.0,1.0,3.0,4.0,1.0,2.0,97.0,152.0,131.0,122.0,88.0,138.0,134.0,163.0,212.0,-33.0,-28.0,-42.0,-42.0,-44.0,-41.0,-39.0,-28.0,-28.0,3.0,0.0,8.0,9.0,10.0,8.0,7.0,1.0,-1.0
1,2020-09-07,12.0,12.0,249,1030,504,519,586,614,370,379,405,1,8,4,2,6,1,1,2,3,-7.0,-7.0,-8.0,-10.0,-8.0,-11.0,-13.0,-2.0,-33.0,0.0,3.0,5.0,1.0,3.0,4.0,1.0,2.0,-29.0,152.0,131.0,122.0,88.0,138.0,134.0,163.0,212.0,146.0,-28.0,-42.0,-42.0,-44.0,-41.0,-39.0,-28.0,-28.0,-60.0,0.0,8.0,9.0,10.0,8.0,7.0,1.0,-1.0,17.0
1,2020-09-08,9.0,9.0,1030,504,519,586,614,370,379,405,1462,8,4,2,6,1,1,2,3,7,-7.0,-8.0,-10.0,-8.0,-11.0,-13.0,-2.0,-33.0,-9.0,3.0,5.0,1.0,3.0,4.0,1.0,2.0,-29.0,11.0,131.0,122.0,88.0,138.0,134.0,163.0,212.0,146.0,81.0,-42.0,-42.0,-44.0,-41.0,-39.0,-28.0,-28.0,-60.0,-44.0,8.0,9.0,10.0,8.0,7.0,1.0,-1.0,17.0,9.0
1,2020-09-09,8.0,8.0,504,519,586,614,370,379,405,1462,378,4,2,6,1,1,2,3,7,4,-8.0,-10.0,-8.0,-11.0,-13.0,-2.0,-33.0,-9.0,-12.0,5.0,1.0,3.0,4.0,1.0,2.0,-29.0,11.0,2.0,122.0,88.0,138.0,134.0,163.0,212.0,146.0,81.0,84.0,-42.0,-44.0,-41.0,-39.0,-28.0,-28.0,-60.0,-44.0,-44.0,9.0,10.0,8.0,7.0,1.0,-1.0,17.0,9.0,9.0
1,2020-09-10,8.0,8.0,519,586,614,370,379,405,1462,378,821,2,6,1,1,2,3,7,4,8,-10.0,-8.0,-11.0,-13.0,-2.0,-33.0,-9.0,-12.0,-10.0,1.0,3.0,4.0,1.0,2.0,-29.0,11.0,2.0,2.0,88.0,138.0,134.0,163.0,212.0,146.0,81.0,84.0,96.0,-44.0,-41.0,-39.0,-28.0,-28.0,-60.0,-44.0,-44.0,-43.0,10.0,8.0,7.0,1.0,-1.0,17.0,9.0,9.0,9.0
1,2020-09-11,7.0,7.0,586,614,370,379,405,1462,378,821,720,6,1,1,2,3,7,4,8,0,-8.0,-11.0,-13.0,-2.0,-33.0,-9.0,-12.0,-10.0,-14.0,3.0,4.0,1.0,2.0,-29.0,11.0,2.0,2.0,-1.0,138.0,134.0,163.0,212.0,146.0,81.0,84.0,96.0,107.0,-41.0,-39.0,-28.0,-28.0,-60.0,-44.0,-44.0,-43.0,-41.0,8.0,7.0,1.0,-1.0,17.0,9.0,9.0,9.0,8.0
1,2020-09-12,6.0,6.0,614,370,379,405,1462,378,821,720,488,1,1,2,3,7,4,8,0,2,-11.0,-13.0,-2.0,-33.0,-9.0,-12.0,-10.0,-14.0,-12.0,4.0,1.0,2.0,-29.0,11.0,2.0,2.0,-1.0,0.0,134.0,163.0,212.0,146.0,81.0,84.0,96.0,107.0,133.0,-39.0,-28.0,-28.0,-60.0,-44.0,-44.0,-43.0,-41.0,-29.0,7.0,1.0,-1.0,17.0,9.0,9.0,9.0,8.0,2.0
1,2020-09-13,5.0,5.0,370,379,405,1462,378,821,720,488,476,1,2,3,7,4,8,0,2,3,-13.0,-2.0,-33.0,-9.0,-12.0,-10.0,-14.0,-12.0,-12.0,1.0,2.0,-29.0,11.0,2.0,2.0,-1.0,0.0,-3.0,163.0,212.0,146.0,81.0,84.0,96.0,107.0,133.0,77.0,-28.0,-28.0,-60.0,-44.0,-44.0,-43.0,-41.0,-29.0,-36.0,1.0,-1.0,17.0,9.0,9.0,9.0,8.0,2.0,2.0
1,2020-09-14,17.0,17.0,379,405,1462,378,821,720,488,476,1458,2,3,7,4,8,0,2,3,13,-2.0,-33.0,-9.0,-12.0,-10.0,-14.0,-12.0,-12.0,-11.0,2.0,-29.0,11.0,2.0,2.0,-1.0,0.0,-3.0,-2.0,212.0,146.0,81.0,84.0,96.0,107.0,133.0,77.0,78.0,-28.0,-60.0,-44.0,-44.0,-43.0,-41.0,-29.0,-36.0,-45.0,-1.0,17.0,9.0,9.0,9.0,8.0,2.0,2.0,9.0
1,2020-09-15,13.0,13.0,405,1462,378,821,720,488,476,1458,802,3,7,4,8,0,2,3,13,8,-33.0,-9.0,-12.0,-10.0,-14.0,-12.0,-12.0,-11.0,-11.0,-29.0,11.0,2.0,2.0,-1.0,0.0,-3.0,-2.0,1.0,146.0,81.0,84.0,96.0,107.0,133.0,77.0,78.0,80.0,-60.0,-44.0,-44.0,-43.0,-41.0,-29.0,-36.0,-45.0,-45.0,17.0,9.0,9.0,9.0,8.0,2.0,2.0,9.0,9.0
1,2020-09-16,18.0,18.0,1462,378,821,720,488,476,1458,802,952,7,4,8,0,2,3,13,8,5,-9.0,-12.0,-10.0,-14.0,-12.0,-12.0,-11.0,-11.0,-13.0,11.0,2.0,2.0,-1.0,0.0,-3.0,-2.0,1.0,-3.0,81.0,84.0,96.0,107.0,133.0,77.0,78.0,80.0,90.0,-44.0,-44.0,-43.0,-41.0,-29.0,-36.0,-45.0,-45.0,-43.0,9.0,9.0,9.0,8.0,2.0,2.0,9.0,9.0,9.0
1,2020-09-17,16.0,16.0,378,821,720,488,476,1458,802,952,1027,4,8,0,2,3,13,8,5,5,-12.0,-10.0,-14.0,-12.0,-12.0,-11.0,-11.0,-13.0,-12.0,2.0,2.0,-1.0,0.0,-3.0,-2.0,1.0,-3.0,-2.0,84.0,96.0,107.0,133.0,77.0,78.0,80.0,90.0,89.0,-44.0,-43.0,-41.0,-29.0,-36.0,-45.0,-45.0,-43.0,-44.0,9.0,9.0,8.0,2.0,2.0,9.0,9.0,9.0,9.0
1,2020-09-18,98.0,98.0,821,720,488,476,1458,802,952,1027,1174,8,0,2,3,13,8,5,5,12,-10.0,-14.0,-12.0,-12.0,-11.0,-11.0,-13.0,-12.0,-14.0,2.0,-1.0,0.0,-3.0,-2.0,1.0,-3.0,-2.0,-3.0,96.0,107.0,133.0,77.0,78.0,80.0,90.0,89.0,74.0,-43.0,-41.0,-29.0,-36.0,-45.0,-45.0,-43.0,-44.0,-43.0,9.0,8.0,2.0,2.0,9.0,9.0,9.0,9.0,9.0
1,2020-09-19,21.0,21.0,720,488,476,1458,802,952,1027,1174,554,0,2,3,13,8,5,5,12,7,-14.0,-12.0,-12.0,-11.0,-11.0,-13.0,-12.0,-14.0,-13.0,-1.0,0.0,-3.0,-2.0,1.0,-3.0,-2.0,-3.0,-1.0,107.0,133.0,77.0,78.0,80.0,90.0,89.0,74.0,102.0,-41.0,-29.0,-36.0,-45.0,-45.0,-43.0,-44.0,-43.0,-33.0,8.0,2.0,2.0,9.0,9.0,9.0,9.0,9.0,3.0
1,2020-09-20,44.0,44.0,488,476,1458,802,952,1027,1174,554,1143,2,3,13,8,5,5,12,7,2,-12.0,-12.0,-11.0,-11.0,-13.0,-12.0,-14.0,-13.0,-8.0,0.0,-3.0,-2.0,1.0,-3.0,-2.0,-3.0,-1.0,-1.0,133.0,77.0,78.0,80.0,90.0,89.0,74.0,102.0,133.0,-29.0,-36.0,-45.0,-45.0,-43.0,-44.0,-43.0,-33.0,-33.0,2.0,2.0,9.0,9.0,9.0,9.0,9.0,3.0,1.0
1,2020-09-21,29.0,29.0,476,1458,802,952,1027,1174,554,1143,1833,3,13,8,5,5,12,7,2,12,-12.0,-11.0,-11.0,-13.0,-12.0,-14.0,-13.0,-8.0,-13.0,-3.0,-2.0,1.0,-3.0,-2.0,-3.0,-1.0,-1.0,-2.0,77.0,78.0,80.0,90.0,89.0,74.0,102.0,133.0,85.0,-36.0,-45.0,-45.0,-43.0,-44.0,-43.0,-33.0,-33.0,-46.0,2.0,9.0,9.0,9.0,9.0,9.0,3.0,1.0,9.0
1,2020-09-22,18.0,18.0,1458,802,952,1027,1174,554,1143,1833,1272,13,8,5,5,12,7,2,12,9,-11.0,-11.0,-13.0,-12.0,-14.0,-13.0,-8.0,-13.0,-15.0,-2.0,1.0,-3.0,-2.0,-3.0,-1.0,-1.0,-2.0,-1.0,78.0,80.0,90.0,89.0,74.0,102.0,133.0,85.0,83.0,-45.0,-45.0,-43.0,-44.0,-43.0,-33.0,-33.0,-46.0,-46.0,9.0,9.0,9.0,9.0,9.0,3.0,1.0,9.0,9.0
1,2020-09-23,19.0,19.0,802,952,1027,1174,554,1143,1833,1272,1084,8,5,5,12,7,2,12,9,8,-11.0,-13.0,-12.0,-14.0,-13.0,-8.0,-13.0,-15.0,-17.0,1.0,-3.0,-2.0,-3.0,-1.0,-1.0,-2.0,-1.0,-3.0,80.0,90.0,89.0,74.0,102.0,133.0,85.0,83.0,65.0,-45.0,-43.0,-44.0,-43.0,-33.0,-33.0,-46.0,-46.0,-47.0,9.0,9.0,9.0,9.0,3.0,1.0,9.0,9.0,10.0
1,2020-09-24,18.0,18.0,952,1027,1174,554,1143,1833,1272,1084,1148,5,5,12,7,2,12,9,8,8,-13.0,-12.0,-14.0,-13.0,-8.0,-13.0,-15.0,-17.0,-15.0,-3.0,-2.0,-3.0,-1.0,-1.0,-2.0,-1.0,-3.0,-1.0,90.0,89.0,74.0,102.0,133.0,85.0,83.0,65.0,65.0,-43.0,-44.0,-43.0,-33.0,-33.0,-46.0,-46.0,-47.0,-46.0,9.0,9.0,9.0,3.0,1.0,9.0,9.0,10.0,10.0
1,2020-09-25,14.0,14.0,1027,1174,554,1143,1833,1272,1084,1148,1630,5,12,7,2,12,9,8,8,7,-12.0,-14.0,-13.0,-8.0,-13.0,-15.0,-17.0,-15.0,-17.0,-2.0,-3.0,-1.0,-1.0,-2.0,-1.0,-3.0,-1.0,-3.0,89.0,74.0,102.0,133.0,85.0,83.0,65.0,65.0,73.0,-44.0,-43.0,-33.0,-33.0,-46.0,-46.0,-47.0,-46.0,-45.0,9.0,9.0,3.0,1.0,9.0,9.0,10.0,10.0,9.0
1,2020-09-26,26.0,26.0,1174,554,1143,1833,1272,1084,1148,1630,1053,12,7,2,12,9,8,8,7,6,-14.0,-13.0,-8.0,-13.0,-15.0,-17.0,-15.0,-17.0,-14.0,-3.0,-1.0,-1.0,-2.0,-1.0,-3.0,-1.0,-3.0,0.0,74.0,102.0,133.0,85.0,83.0,65.0,65.0,73.0,113.0,-43.0,-33.0,-33.0,-46.0,-46.0,-47.0,-46.0,-45.0,-35.0,9.0,3.0,1.0,9.0,9.0,10.0,10.0,9.0,3.0
1,2020-09-27,14.0,14.0,554,1143,1833,1272,1084,1148,1630,1053,1658,7,2,12,9,8,8,7,6,5,-13.0,-8.0,-13.0,-15.0,-17.0,-15.0,-17.0,-14.0,-11.0,-1.0,-1.0,-2.0,-1.0,-3.0,-1.0,-3.0,0.0,-1.0,102.0,133.0,85.0,83.0,65.0,65.0,73.0,113.0,123.0,-33.0,-33.0,-46.0,-46.0,-47.0,-46.0,-45.0,-35.0,-36.0,3.0,1.0,9.0,9.0,10.0,10.0,9.0,3.0,2.0
1,2020-09-28,12.0,12.0,1143,1833,1272,1084,1148,1630,1053,1658,1791,2,12,9,8,8,7,6,5,17,-8.0,-13.0,-15.0,-17.0,-15.0,-17.0,-14.0,-11.0,-16.0,-1.0,-2.0,-1.0,-3.0,-1.0,-3.0,0.0,-1.0,-2.0,133.0,85.0,83.0,65.0,65.0,73.0,113.0,123.0,67.0,-33.0,-46.0,-46.0,-47.0,-46.0,-45.0,-35.0,-36.0,-47.0,1.0,9.0,9.0,10.0,10.0,9.0,3.0,2.0,9.0
1,2020-09-29,32.0,32.0,1833,1272,1084,1148,1630,1053,1658,1791,1772,12,9,8,8,7,6,5,17,13,-13.0,-15.0,-17.0,-15.0,-17.0,-14.0,-11.0,-16.0,-16.0,-2.0,-1.0,-3.0,-1.0,-3.0,0.0,-1.0,-2.0,0.0,85.0,83.0,65.0,65.0,73.0,113.0,123.0,67.0,52.0,-46.0,-46.0,-47.0,-46.0,-45.0,-35.0,-36.0,-47.0,-48.0,9.0,9.0,10.0,10.0,9.0,3.0,2.0,9.0,10.0
1,2020-09-30,25.0,25.0,1272,1084,1148,1630,1053,1658,1791,1772,2116,9,8,8,7,6,5,17,13,18,-15.0,-17.0,-15.0,-17.0,-14.0,-11.0,-16.0,-16.0,-15.0,-1.0,-3.0,-1.0,-3.0,0.0,-1.0,-2.0,0.0,0.0,83.0,65.0,65.0,73.0,113.0,123.0,67.0,52.0,32.0,-46.0,-47.0,-46.0,-45.0,-35.0,-36.0,-47.0,-48.0,-47.0,9.0,10.0,10.0,9.0,3.0,2.0,9.0,10.0,10.0
1,2020-10-01,19.0,19.0,1084,1148,1630,1053,1658,1791,1772,2116,1823,8,8,7,6,5,17,13,18,16,-17.0,-15.0,-17.0,-14.0,-11.0,-16.0,-16.0,-15.0,-15.0,-3.0,-1.0,-3.0,0.0,-1.0,-2.0,0.0,0.0,2.0,65.0,65.0,73.0,113.0,123.0,67.0,52.0,32.0,52.0,-47.0,-46.0,-45.0,-35.0,-36.0,-47.0,-48.0,-47.0,-47.0,10.0,10.0,9.0,3.0,2.0,9.0,10.0,10.0,10.0
1,2020-10-02,32.0,32.0,1148,1630,1053,1658,1791,1772,2116,1823,2124,8,7,6,5,17,13,18,16,98,-15.0,-17.0,-14.0,-11.0,-16.0,-16.0,-15.0,-15.0,-20.0,-1.0,-3.0,0.0,-1.0,-2.0,0.0,0.0,2.0,-3.0,65.0,73.0,113.0,123.0,67.0,52.0,32.0,52.0,36.0,-46.0,-45.0,-35.0,-36.0,-47.0,-48.0,-47.0,-47.0,-46.0,10.0,9.0,3.0,2.0,9.0,10.0,10.0,10.0,11.0
1,2020-10-03,8.0,8.0,1630,1053,1658,1791,1772,2116,1823,2124,1306,7,6,5,17,13,18,16,98,21,-17.0,-14.0,-11.0,-16.0,-16.0,-15.0,-15.0,-20.0,-16.0,-3.0,0.0,-1.0,-2.0,0.0,0.0,2.0,-3.0,0.0,73.0,113.0,123.0,67.0,52.0,32.0,52.0,36.0,83.0,-45.0,-35.0,-36.0,-47.0,-48.0,-47.0,-47.0,-46.0,-36.0,9.0,3.0,2.0,9.0,10.0,10.0,10.0,11.0,5.0
1,2020-10-04,24.0,24.0,1053,1658,1791,1772,2116,1823,2124,1306,2141,6,5,17,13,18,16,98,21,44,-14.0,-11.0,-16.0,-16.0,-15.0,-15.0,-20.0,-16.0,-16.0,0.0,-1.0,-2.0,0.0,0.0,2.0,-3.0,0.0,-2.0,113.0,123.0,67.0,52.0,32.0,52.0,36.0,83.0,59.0,-35.0,-36.0,-47.0,-48.0,-47.0,-47.0,-46.0,-36.0,-41.0,3.0,2.0,9.0,10.0,10.0,10.0,11.0,5.0,4.0
1,2020-10-05,31.0,31.0,1658,1791,1772,2116,1823,2124,1306,2141,2883,5,17,13,18,16,98,21,44,29,-11.0,-16.0,-16.0,-15.0,-15.0,-20.0,-16.0,-16.0,-17.0,-1.0,-2.0,0.0,0.0,2.0,-3.0,0.0,-2.0,-1.0,123.0,67.0,52.0,32.0,52.0,36.0,83.0,59.0,53.0,-36.0,-47.0,-48.0,-47.0,-47.0,-46.0,-36.0,-41.0,-47.0,2.0,9.0,10.0,10.0,10.0,11.0,5.0,4.0,10.0
1,2020-10-06,18.0,18.0,1791,1772,2116,1823,2124,1306,2141,2883,2372,17,13,18,16,98,21,44,29,18,-16.0,-16.0,-15.0,-15.0,-20.0,-16.0,-16.0,-17.0,-18.0,-2.0,0.0,0.0,2.0,-3.0,0.0,-2.0,-1.0,1.0,67.0,52.0,32.0,52.0,36.0,83.0,59.0,53.0,57.0,-47.0,-48.0,-47.0,-47.0,-46.0,-36.0,-41.0,-47.0,-47.0,9.0,10.0,10.0,10.0,11.0,5.0,4.0,10.0,10.0
1,2020-10-07,37.0,37.0,1772,2116,1823,2124,1306,2141,2883,2372,1624,13,18,16,98,21,44,29,18,19,-16.0,-15.0,-15.0,-20.0,-16.0,-16.0,-17.0,-18.0,-20.0,0.0,0.0,2.0,-3.0,0.0,-2.0,-1.0,1.0,-2.0,52.0,32.0,52.0,36.0,83.0,59.0,53.0,57.0,29.0,-48.0,-47.0,-47.0,-46.0,-36.0,-41.0,-47.0,-47.0,-49.0,10.0,10.0,10.0,11.0,5.0,4.0,10.0,10.0,11.0
1,2020-10-08,31.0,31.0,2116,1823,2124,1306,2141,2883,2372,1624,2350,18,16,98,21,44,29,18,19,18,-15.0,-15.0,-20.0,-16.0,-16.0,-17.0,-18.0,-20.0,-16.0,0.0,2.0,-3.0,0.0,-2.0,-1.0,1.0,-2.0,2.0,32.0,52.0,36.0,83.0,59.0,53.0,57.0,29.0,43.0,-47.0,-47.0,-46.0,-36.0,-41.0,-47.0,-47.0,-49.0,-47.0,10.0,10.0,11.0,5.0,4.0,10.0,10.0,11.0,10.0
1,2020-10-09,27.0,27.0,1823,2124,1306,2141,2883,2372,1624,2350,2895,16,98,21,44,29,18,19,18,14,-15.0,-20.0,-16.0,-16.0,-17.0,-18.0,-20.0,-16.0,-19.0,2.0,-3.0,0.0,-2.0,-1.0,1.0,-2.0,2.0,3.0,52.0,36.0,83.0,59.0,53.0,57.0,29.0,43.0,43.0,-47.0,-46.0,-36.0,-41.0,-47.0,-47.0,-49.0,-47.0,-46.0,10.0,11.0,5.0,4.0,10.0,10.0,11.0,10.0,11.0
1,2020-10-10,22.0,22.0,2124,1306,2141,2883,2372,1624,2350,2895,2142,98,21,44,29,18,19,18,14,26,-20.0,-16.0,-16.0,-17.0,-18.0,-20.0,-16.0,-19.0,-21.0,-3.0,0.0,-2.0,-1.0,1.0,-2.0,2.0,3.0,3.0,36.0,83.0,59.0,53.0,57.0,29.0,43.0,43.0,71.0,-46.0,-36.0,-41.0,-47.0,-47.0,-49.0,-47.0,-46.0,-39.0,11.0,5.0,4.0,10.0,10.0,11.0,10.0,11.0,6.0
1,2020-10-11,31.0,31.0,1306,2141,2883,2372,1624,2350,2895,2142,1636,21,44,29,18,19,18,14,26,14,-16.0,-16.0,-17.0,-18.0,-20.0,-16.0,-19.0,-21.0,-21.0,0.0,-2.0,-1.0,1.0,-2.0,2.0,3.0,3.0,-2.0,83.0,59.0,53.0,57.0,29.0,43.0,43.0,71.0,81.0,-36.0,-41.0,-47.0,-47.0,-49.0,-47.0,-46.0,-39.0,-43.0,5.0,4.0,10.0,10.0,11.0,10.0,11.0,6.0,3.0
1,2020-10-12,38.0,38.0,2141,2883,2372,1624,2350,2895,2142,1636,975,44,29,18,19,18,14,26,14,12,-16.0,-17.0,-18.0,-20.0,-16.0,-19.0,-21.0,-21.0,-43.0,-2.0,-1.0,1.0,-2.0,2.0,3.0,3.0,-2.0,-29.0,59.0,53.0,57.0,29.0,43.0,43.0,71.0,81.0,107.0,-41.0,-47.0,-47.0,-49.0,-47.0,-46.0,-39.0,-43.0,-66.0,4.0,10.0,10.0,11.0,10.0,11.0,6.0,3.0,20.0
1,2020-10-13,25.0,25.0,2883,2372,1624,2350,2895,2142,1636,975,4111,29,18,19,18,14,26,14,12,32,-17.0,-18.0,-20.0,-16.0,-19.0,-21.0,-21.0,-43.0,-22.0,-1.0,1.0,-2.0,2.0,3.0,3.0,-2.0,-29.0,-2.0,53.0,57.0,29.0,43.0,43.0,71.0,81.0,107.0,29.0,-47.0,-47.0,-49.0,-47.0,-46.0,-39.0,-43.0,-66.0,-49.0,10.0,10.0,11.0,10.0,11.0,6.0,3.0,20.0,11.0
1,2020-10-14,38.0,38.0,2372,1624,2350,2895,2142,1636,975,4111,2575,18,19,18,14,26,14,12,32,25,-18.0,-20.0,-16.0,-19.0,-21.0,-21.0,-43.0,-22.0,-20.0,1.0,-2.0,2.0,3.0,3.0,-2.0,-29.0,-2.0,-2.0,57.0,29.0,43.0,43.0,71.0,81.0,107.0,29.0,45.0,-47.0,-49.0,-47.0,-46.0,-39.0,-43.0,-66.0,-49.0,-47.0,10.0,11.0,10.0,11.0,6.0,3.0,20.0,11.0,11.0
1,2020-10-15,34.0,34.0,1624,2350,2895,2142,1636,975,4111,2575,2298,19,18,14,26,14,12,32,25,19,-20.0,-16.0,-19.0,-21.0,-21.0,-43.0,-22.0,-20.0,-20.0,-2.0,2.0,3.0,3.0,-2.0,-29.0,-2.0,-2.0,-3.0,29.0,43.0,43.0,71.0,81.0,107.0,29.0,45.0,22.0,-49.0,-47.0,-46.0,-39.0,-43.0,-66.0,-49.0,-47.0,-49.0,11.0,10.0,11.0,6.0,3.0,20.0,11.0,11.0,12.0
1,2020-10-16,45.0,45.0,2350,2895,2142,1636,975,4111,2575,2298,2566,18,14,26,14,12,32,25,19,32,-16.0,-19.0,-21.0,-21.0,-43.0,-22.0,-20.0,-20.0,-22.0,2.0,3.0,3.0,-2.0,-29.0,-2.0,-2.0,-3.0,-4.0,43.0,43.0,71.0,81.0,107.0,29.0,45.0,22.0,14.0,-47.0,-46.0,-39.0,-43.0,-66.0,-49.0,-47.0,-49.0,-48.0,10.0,11.0,6.0,3.0,20.0,11.0,11.0,12.0,12.0
1,2020-10-17,39.0,39.0,2895,2142,1636,975,4111,2575,2298,2566,139,14,26,14,12,32,25,19,32,8,-19.0,-21.0,-21.0,-43.0,-22.0,-20.0,-20.0,-22.0,-18.0,3.0,3.0,-2.0,-29.0,-2.0,-2.0,-3.0,-4.0,-1.0,43.0,71.0,81.0,107.0,29.0,45.0,22.0,14.0,59.0,-46.0,-39.0,-43.0,-66.0,-49.0,-47.0,-49.0,-48.0,-38.0,11.0,6.0,3.0,20.0,11.0,11.0,12.0,12.0,7.0
1,2020-10-18,37.0,37.0,2142,1636,975,4111,2575,2298,2566,139,3737,26,14,12,32,25,19,32,8,24,-21.0,-21.0,-43.0,-22.0,-20.0,-20.0,-22.0,-18.0,-19.0,3.0,-2.0,-29.0,-2.0,-2.0,-3.0,-4.0,-1.0,-5.0,71.0,81.0,107.0,29.0,45.0,22.0,14.0,59.0,45.0,-39.0,-43.0,-66.0,-49.0,-47.0,-49.0,-48.0,-38.0,-43.0,6.0,3.0,20.0,11.0,11.0,12.0,12.0,7.0,6.0
1,2020-10-19,32.0,32.0,1636,975,4111,2575,2298,2566,139,3737,3307,14,12,32,25,19,32,8,24,31,-21.0,-43.0,-22.0,-20.0,-20.0,-22.0,-18.0,-19.0,-22.0,-2.0,-29.0,-2.0,-2.0,-3.0,-4.0,-1.0,-5.0,-7.0,81.0,107.0,29.0,45.0,22.0,14.0,59.0,45.0,6.0,-43.0,-66.0,-49.0,-47.0,-49.0,-48.0,-38.0,-43.0,-51.0,3.0,20.0,11.0,11.0,12.0,12.0,7.0,6.0,12.0
1,2020-10-20,58.0,58.0,975,4111,2575,2298,2566,139,3737,3307,2238,12,32,25,19,32,8,24,31,18,-43.0,-22.0,-20.0,-20.0,-22.0,-18.0,-19.0,-22.0,-19.0,-29.0,-2.0,-2.0,-3.0,-4.0,-1.0,-5.0,-7.0,0.0,107.0,29.0,45.0,22.0,14.0,59.0,45.0,6.0,29.0,-66.0,-49.0,-47.0,-49.0,-48.0,-38.0,-43.0,-51.0,-49.0,20.0,11.0,11.0,12.0,12.0,7.0,6.0,12.0,11.0
